a2a3
g8f6
f2f4
b8c6
a1a2
d7d6
f4f5
c8f5
a2a1
c6d4
h2h3
f5c2
g1f3
c2d1
e1d1
f6e4
f3e5
e4f2
d1e1
f2h1
e5c6
b7c6
a3a4
d4c2
e1d1
c2a1
d2d4
h1g3
c1e3
g3f1
a4a5
f1e3
d1e1
d8b8
b2b3
b8b3
h3h4
b3b1
e1d2
e3f1
d2c3
b1b3
