g1h3
e7e5
a2a3
d8h4
g2g3
h4h5
d2d3
d7d5
c2c4
c8h3
d1a4
h3d7
a4d1
d5c4
e2e3
h5d1
e1d1
d7c6
d1e2
c6h1
b1c3
c4d3
e2e1
e5e4
b2b3
b8c6
c3d5
e8c8
d5c3
g8f6
g3g4
f6g4
c3b5
d8d5
f1h3
h1f3
h3f1
d5b5
c1b2
b5b3
a3a4
f8b4
b2c3
b4c3
