g2g3
e7e5
a2a3
f8d6
a3a4
g8f6
e2e4
f6e4
b2b4
d8e7
d1h5
e8g8
b1a3
d6b4
h5f5
d7d5
f1a6
c8f5
a3b5
b7a6
g1e2
a6b5
a4b5
e7c5
h2h4
c5f2
e1d1
e4g3
a1a5
f2e2
