b2b4
b7b6
a2a4
a7a5
c2c3
b8a6
g2g4
a8a7
d2d4
h7h5
h2h3
a7a8
f1g2
c7c5
a1a2
e7e6
g4h5
b6b5
g2f3
g8f6
a2a3
a6b8
f3c6
f6h7
c6d7
e8d7
e1f1
d8g5
f2f4
d7d8
f4f5
g7g6
b4c5
a8a6
c1g5
h7g5
a3a2
f8c5
e2e4
g6f5
a2c2
h8f8
d1c1
d8d7
d4c5
e6e5
c1g5
a6c6
g5g7
c6e6
h5h6
d7e8
c3c4
e6g6
h3h4
g6e6
c4b5
e8d7
c2g2
d7e8
b1d2
e8d7
d2b3
d7e8
g7g5
e6f6
e4f5
e8d7
g5g7
f6f5
g1f3
f5f4
g7g3
d7d8
g2a2
b8c6
h1g1
f4c4
f1f2
d8d7
g3e5
f7f5
e5g7
d7d8
a2b2
c6a7
h4h5
c4c1
f3e1
c1d1
h6h7
a7b5
g7h6
b5d6
g1g7
f5f4
b3d4
d6e4
f2f3
e4d2
f3g2
d2c4
g7b7
c8d7
b2b6
f8g8
h6g6
c4e3
g2h2
e3c4
g6g3
d7c6
h5h6
c6b5
g3f3
c4e3
d4b5
d1d6
b5d6
e3d1
d6c4
g8h8
f3c6
d1f2
c4e5
f4f3
b6b1
f2h3
b1b4
h3f4
b4c4
f3f2
c6a6
f4h5
b7f7
d8e8
a6a5
f2e1q
a5b6
e1g1
h2h3
g1c1
e5d7
c1e1
a4a5
e1a5
d7b8
h5g7
b6f6
g7f5
f6d6
a5a1
c4a4
a1h1
d6h2
f5g3
a4h4
h1d1
h2g2
d1d3
f7d7
d3c3
g2f2
c3a3
f2g2
a3e3
h4b4
e3e1
g2c6
g3e2
d7a7
e8d8
a7f7
e1b1
c6f6
d8c8
f6d8
h8d8
f7b7
d8d5
b4a4
e2g3
b7d7
b1f1
h3h4
g3h1
h7h8q
f1f8
b8a6
h1g3
d7d8
f8d8
h4g3
d5h5
h6h7
h5c5
a6b4
c5c4
a4a8
c8b7
h8d8
c4c5
a8a4
c5c4
d8h8
b7b6
h8e8
c4c7
e8e3
b6b5
e3b6
b5a4
b6f6
a4a5
f6c3
c7g7
g3f3
g7d7
b4c6
a5b5
c6e5
d7d4
c3c7
d4g4
e5g4
b5a4
g4f2
a4b4
c7d8
b4c3
f2g4
c3c2
d8h8
c2b3
h8e5
b3a4
e5e4
a4a3
e4c2
a3b4
c2d2
b4a3
d2d8
a3a2
d8b8
a2a1
b8e5
a1b1
e5h2
b1a1
h2d6
a1a2
d6b4
a2a1
f3e3
a1a2
g4h2
a2a1
b4e1
a1a2
e3f3
a2a3
e1d1
a3b2
d1c1
b2b3
h7h8q
b3a2
c1b2
