g1f3
g8f6
b1c3
b8c6
d2d3
d7d6
d1d2
e7e5
d2d1
f8e7
c1e3
e8g8
d1d2
c8e6
f3g5
e6f5
g5f3
d6d5
f3h4
f5e6
c3b5
a7a6
b5a3
d5d4
e3g5
e7b4
c2c3
d4c3
b2c3
b4a3
h4f3
a3c5
g5e3
d8d6
a1b1
a8b8
e3g5
f6g4
e2e3
e6d5
e1e2
d6g6
g5h4
e5e4
d3e4
g6e4
b1d1
d5e6
h4g3
