d2d3
h7h5
c1g5
d7d6
e2e4
c8f5
e4f5
h8h6
g5h6
g7h6
d1h5
b8c6
h5h4
c6b4
h4b4
c7c5
b4b5
d8d7
b5d7
e8d7
b2b3
a8c8
a2a4
c8a8
c2c3
f7f6
g1f3
b7b6
h2h3
b6b5
a4b5
a8c8
a1a7
c8c7
a7a8
e7e5
a8f8
c7a7
f8g8
c5c4
g8g7
d7c8
g7a7
c4b3
a7g7
c8d8
h3h4
h6h5
g7g3
d8e7
b5b6
b3b2
b6b7
e7d7
b7b8q
d7e7
g3g7
