d2d4
g7g6
c1g5
h7h6
g5e7
d8e7
c2c4
e7b4
b1c3
b4b2
c4c5
b2c3
d1d2
c3a1
d2d1
a1a2
d1d2
a2a1
d2d1
a1d1
e1d1
b8c6
g2g4
c6d4
e2e3
d4e6
d1d2
e6c5
d2e1
g8f6
f1d3
c5d3
e1e2
f6g4
g1h3
d7d6
h1a1
g4e5
e2f1
c8h3
f1g1
e5f3
g1h1
d3f2
