e2e4
d7d5
g2g3
d8d6
d1h5
g8f6
b2b4
f6h5
f1c4
d6f6
b1a3
f6a1
c4b5
e8d8
b5a6
a1c1
e1e2
c1a3
f2f3
b8a6
e2f1
a3a2
c2c4
a2d2
c4c5
a6b4
h2h3
h5g3
