b1a3
b7b6
d2d3
h7h5
e1d2
d7d5
e2e4
c8a6
f2f4
d8d7
g1h3
h8h7
h3g1
e8d8
d3d4
b8c6
a3b1
a8b8
c2c4
d8e8
c4d5
f7f5
d1h5
g7g6
g2g4
f8h6
b2b4
c6d4
g4g5
g6h5
g1e2
d7c6
d2e1
c6a4
e1d2
e8f8
a2a3
a4d1
d2d1
e7e5
c1b2
h7f7
g5g6
f7h7
b2d4
b8d8
b4b5
g8f6
b5a6
f5e4
d4c3
h7f7
h2h4
f8g7
d1c2
b6b5
f4e5
h6d2
c3d4
d8c8
d4g1
d2c1
c2b3
c1b2
e2d4
g7g8
b1c3
f7d7
d5d6
g8h8
a1d1
d7g7
b3b2
g7h7
c3e2
c7c6
g1f2
c8a8
a3a4
h7h6
d6d7
h6h7
e2g3
f6e8
d1d3
e4e3
d3c3
h7e7
d4f5
e7e5
c3d3
e5f5
b2b1
f5f4
d3b3
f4f8
b3a3
h8g8
d7e8q
c6c5
f2g1
a8d8
f1e2
d8d6
a3a2
d6e6
b1c2
e6e8
g3h5
f8f7
e2d3
e8f8
a2a3
f7e7
h5f6
g8h8
h1h2
f8e8
d3e4
e8b8
h2g2
b5a4
f6g8
b8a8
a3a4
a8d8
e4a8
e7h7
a8b7
d8d5
g2d2
h7g7
b7c6
d5e5
g1h2
e5e7
c6e4
e7e5
c2b1
e5g5
d2d3
g5d5
g8e7
d5h5
a4a2
g7g6
h2e5
h5e5
e4g2
e5h5
a2a1
h5f5
a1a5
f5g5
d3d5
g5h5
d5c5
g6d6
b1a1
h5h7
e7c8
h7h5
c5f5
d6d4
a1a2
d4d1
g2f3
d1d6
f3d1
d6f6
a2b1
h5h4
b1c2
h4c4
c2b1
f6f5
d1a4
f5h5
c8b6
h5h3
a4c6
c4f4
c6f3
f4g4
f3g4
h3h4
b6d5
h8h7
g4d7
h7g8
d7h3
h4h3
b1a2
h3h2
a2a1
g8h7
d5c3
h2h3
c3a4
h7h6
a5h5
h3h5
a4c3
h5a5
a1b1
a5d5
b1c2
d5d3
c3b5
d3d8
b5d6
d8g8
d6c4
g8a8
c4a5
a8g8
c2b2
h6h7
b2b3
g8e8
b3a3
e8e4
a3a2
h7g8
a5c4
g8f8
a2a1
e4e6
c4d2
f8f7
d2f3
e6h6
f3d4
e3e2
d4c6
f7g8
c6e7
g8g7
e7f5
g7h7
f5h6
h7h8
h6g4
h8g8
g4f6
g8g7
a1b1
g7g6
f6g4
g6h7
b1b2
e2e1q
b2a3
e1e3
g4e3
h7h6
e3f1
h6g7
f1g3
g7f7
a3a4
f7e7
g3e4
e7f8
e4f2
f8g8
a4b4
g8g7
b4a3
g7f7
f2d1
f7f6
d1c3
f6g7
c3b1
g7f7
b1c3
f7g7
a3a2
g7h8
c3e4
h8h7
a2a3
h7h8
a3b3
h8g8
e4d6
g8h8
d6e8
h8g8
e8g7
g8g7
b3a2
g7f7
a2b3
f7f6
b3b4
f6f5
b4c5
f5e6
c5d4
e6d6
d4e3
d6e5
e3e2
e5d6
e2f1
d6c6
f1e1
c6d7
e1d2
d7c8
d2d1
c8d8
d1e1
d8d7
e1f1
d7e8
f1g2
e8e7
g2g3
e7f7
g3f2
f7e8
f2g1
e8f7
g1g2
f7e7
g2h3
e7d7
h3g4
d7c7
g4f5
c7d7
f5g5
d7e8
g5h5
e8f7
h5h6
f7e8
h6h7
e8f7
h7h6
f7f6
h6h5
f6g7
h5h4
g7h7
h4g3
h7g8
g3h2
g8h8
h2g3
h8g8
g3f2
g8g7
f2g1
g7f7
g1h1
f7g8
h1g1
g8g7
g1f1
g7h8
f1e1
h8h7
e1d2
h7h8
d2e2
h8g8
e2f3
g8h7
f3e2
h7h8
e2f2
h8h7
f2e2
h7g7
e2d3
g7f7
d3e2
f7f8
e2d2
f8g7
d2c2
g7f7
c2c1
f7g8
c1d1
g8g7
d1c1
