f2f3
e7e5
e1f2
f8c5
e2e3
b8c6
f2e2
g8f6
h2h3
f6h5
e2e1
d8h4
g2g3
h5g3
e1f2
g3h1
f2g2
h1g3
g1e2
g3f1
d1f1
h4g5
g2f2
g5f5
f2g3
f5g6
g3f2
g6c2
e2c3
e8g8
c3d5
c6b4
d5b4
c5b4
f1g1
d7d6
g1h1
c8h3
h1h3
c2c1
h3g4
c1b2
g4h4
b4c5
h4e4
a8b8
f2g3
b2a1
g3h3
a1a2
h3h4
c5e3
d2e3
a2h2
h4g4
h2g2
g4h4
g7g5
h4h5
g2h3
h5g5
f7f6
