c2c4
b7b6
g1h3
h7h5
h3f4
c7c6
f4d5
g8h6
d2d3
d7d6
c1f4
h6g4
b1a3
g4f2
d1d2
f2h1
a3b1
b8d7
d5e7
d7e5
d2a5
e5d7
a5g5
h1g3
a2a4
d7c5
g5h6
c5d3
e2d3
h5h4
f4g3
a7a6
e7g6
g7h6
d3d4
d8e7
e1f2
e7e5
f2f3
e5e3
f3e3
c8e6
g6h8
f8e7
e3e4
e6h3
b2b4
