b1a3
e7e5
g1f3
e5e4
f3g1
b8c6
a3b1
d7d5
d2d3
c8e6
b1c3
g8f6
c1g5
h7h6
d3e4
h6g5
a2a4
d5d4
c3b1
f6e4
g1f3
f8b4
c2c3
d4c3
d1d8
a8d8
b1c3
e4c3
b2c3
b4c3
f3d2
c3d2
e1d1
e6b3
