b1a3
e7e6
a3b5
f8c5
g1f3
b8c6
d2d3
g8f6
c1f4
e8f8
f4c7
d8e8
c7d6
c5d6
b5d6
e8e7
d6c4
f8g8
c2c3
f6g4
d1d2
g4f2
e1f2
h7h6
d3d4
e7f6
e2e3
e6e5
d4e5
f6e6
f1d3
a8b8
h1f1
b8a8
f2g1
a8b8
c4d6
c6e5
f3e5
e6e5
d6f7
e5e6
f7h8
d7d6
h8g6
c8d7
d3f5
e6f7
d2d6
b8d8
g6e7
g8h8
f5d7
f7c4
e7g6
h8h7
g6e5
c4e4
d6c5
b7b6
c5d4
e4c2
f1f2
d8d7
e5d7
c2f2
g1f2
h7g6
a1d1
g6f7
d7e5
f7g8
d4e4
g8f8
e4f5
f8e7
f5f7
