g1f3
g7g6
e2e4
f8g7
d2d4
h7h5
b1c3
h8h7
f1c4
g8f6
e4e5
g7h8
e5f6
h7h6
c1h6
a7a5
c4f7
e8f7
f3g5
f7g8
f6f7
