b1c3
b8c6
d2d4
d7d5
e2e4
d5e4
d4d5
c6b4
a2a3
b4c2
d1c2
g8f6
f1b5
c8d7
b5c4
d7f5
g1e2
d8d6
c1e3
d6e5
e3f4
e4e3
c2b3
e3f2
e1f1
f5c2
b3b7
e5e2
c3e2
a8d8
c4b5
f6d7
f4c7
f7f6
c7d8
c2f5
b7c8
a7a6
d8b6
e8f7
b5d7
f5d7
c8d7
g7g6
d5d6
g6g5
f1f2
g5g4
d7c7
a6a5
d6d7
f7g7
d7d8q
a5a4
b6d4
g7f7
d4f6
g4g3
e2g3
f7f6
c7c3
f6f7
c3h8
f8g7
d8g8
f7f6
h8g7
