e2e4
c7c5
f1c4
e7e6
d1g4
g8f6
g4f4
d7d5
e4d5
e6d5
c4b5
b8c6
f4e5
c8e6
b5c6
b7c6
b1c3
f8d6
e5g5
d5d4
g5g7
h8g8
g7h6
g8g6
h6h4
d4c3
h4a4
e6d5
d2c3
d5g2
g1f3
g2h1
a4c6
f6d7
c6e4
g6e6
e4e6
f7e6
c1g5
d8b6
