b1c3
d7d5
e2e3
e7e5
g1f3
e5e4
f3e5
f8d6
d1h5
g7g6
e5g6
g8f6
f1b5
c7c6
h5h6
f7g6
b5f1
f6g4
h6g7
d6e5
g7h8
e5h8
f1e2
d8h4
g2g3
h4h3
e2f1
h3h5
f1e2
c8e6
c3a4
b8d7
a1b1
h5h3
e2f1
h3h5
f1e2
b7b5
a4c3
h5h3
e2f1
h3h5
f1e2
b5b4
c3a4
h5h3
e2f1
h3h5
f1e2
h5f5
e2g4
f5g4
d2d3
g4f3
h1g1
e6g4
b2b3
f3d1
