a2a3
d7d5
b2b3
e7e5
d2d4
f8d6
c2c3
b8c6
e2e3
g8f6
f2f3
e8g8
g2g3
a7a5
h2h3
e5d4
a3a4
d6g3
e1e2
d4e3
b3b4
a5b4
c3c4
d5d4
f3f4
f6e4
h3h4
e4f2
a4a5
c8g4
g1f3
d4d3
e2e3
f8e8
f3e5
d8d4
e3d2
f2e4
