g1h3
b7b5
c2c4
b8c6
b1a3
e7e5
h3g5
f7f6
b2b4
c8b7
g5e4
c6e7
d1c2
e7g6
c2a4
d7d6
h2h3
h7h5
a1b1
b7e4
h3h4
d8b8
c4b5
g6h4
g2g4
g8h6
h1h4
e8e7
a3c2
e7f7
b1b3
f7e7
b3d3
e4c6
c2a1
b8d8
b5c6
h6g8
c1a3
f6f5
a3c1
a8b8
a4c2
b8b6
h4h1
g7g6
h1h5
b6b5
d3d5
b5c5
d5d4
a7a6
d4c4
c5c6
h5h6
f8h6
c2c3
h6e3
c3a3
e3g5
a3a5
d8f8
f1h3
g5f4
a5a4
h8h6
a4a5
f4e3
f2e3
f8f7
a1c2
f7d5
c2a3
e7d7
a3b1
c6c5
a5b5
c7c6
c4c3
g8e7
a2a4
e7g8
b5c5
g8e7
c3c2
e7g8
e1d1
g8e7
c5b6
e7g8
d2d4
h6h4
b6b7
d7d8
b7b5
g6g5
c2c3
d5e6
c1d2
d6d5
a4a5
h4h6
b5a4
e6f7
c3c5
d8c7
d2c3
h6e6
c5d5
f7e7
b1d2
e7c5
d5d8
c5d5
a4b5
e6h6
b5b7
c7d8
d2f1
h6h3
b7b8
d8e7
f1d2
e7f6
b8b6
f6e7
b6b5
e5d4
d1c1
g8h6
b5d3
d5b5
e3e4
h3h1
d2f1
e7d7
c3b2
h1h3
d3b5
h3h5
b5e5
f5f4
e5d5
d7c8
d5f5
c8b8
e4e5
b8c7
b4b5
h6f7
f5g5
h5h1
b2a1
f7d6
g5e7
c7c8
c1b1
h1h5
e7f7
d6b5
f7e8
c8c7
g4g5
h5h1
e8h5
f4f3
g5g6
d4d3
b1c1
d3e2
e5e6
b5d6
h5h2
h1f1
c1d2
e2e1r
h2g3
c6c5
d2c2
e1a1
g3h3
a1e1
h3h5
f1g1
h5d5
e1d1
d5a2
d6f7
e6f7
d1d3
a2d5
g1f1
d5d8
c7d8
c2b2
f1g1
b2c2
d3d2
c2c3
g1g3
g6g7
d2d6
c3b3
g3g7
b3a3
g7g6
a3b3
g6g2
b3c4
g2g4
c4c3
g4c4
c3c4
d6g6
c4c3
g6g1
c3b3
g1b1
b3a3
b1c1
a3a4
c1g1
f7f8q
d8d7
a4a3
g1a1
a3b3
a1g1
b3c2
g1a1
f8f7
d7d8
f7e8
d8e8
c2d3
c5c4
d3d4
c4c3
d4e5
f3f2
e5d6
f2f1b
d6e5
f1d3
e5e6
d3b5
e6e5
b5d7
e5e4
d7e6
e4e5
a1e1
e5d6
e1b1
d6c7
e6d7
c7d6
b1f1
d6c7
f1e1
c7d6
d7c8
d6c6
e1a1
c6c7
c8h3
c7b8
h3c8
b8c8
e8f7
c8c7
a1d1
c7b7
d1d5
b7a7
d5h5
a7a6
h5g5
a6b6
g5h5
a5a6
h5g5
b6c6
g5h5
c6d7
h5h3
d7d8
h3h1
d8c8
h1h5
c8b8
h5g5
b8c8
g5h5
c8d8
h5h1
d8c8
h1h5
