e2e3
g8f6
f1a6
b8a6
a2a4
d7d5
d1h5
f6h5
d2d4
c8f5
b1c3
a6b4
a1b1
f5c2
g1h3
c2b1
c3e2
b1f5
h3f4
h5f4
e2g3
b4d3
e1f1
d8d7
h2h4
d7a4
e3f4
a4d1
