b1c3
g8f6
d2d4
h8g8
g1f3
b8a6
e2e4
a6b4
f3e5
g8h8
c1e3
d7d6
e5f7
e8f7
a2a3
b4c6
f1d3
f7e8
e1g1
f6g4
d1d2
e8d7
c3d5
g4e3
d2e3
d8e8
a1d1
d7d8
f1e1
c8g4
d1d2
g4d7
d2d1
d8c8
d3c4
e7e6
d5c7
c8c7
c4b3
e6e5
d4d5
c6d4
e3c3
c7b8
b3c4
e8f7
c3d4
e5d4
d1d4
f7g8
c4b3
d7b5
d4d2
g8f7
c2c4
b5a6
d2d1
f7c7
d1d4
c7c5
e1d1
c5b6
d4d3
b6c7
d3d4
b8c8
d1e1
c7c5
e1d1
c5b6
d4d3
b6c7
d3d4
h8g8
d1e1
c7b6
d4d3
c8d8
d3e3
b6d4
e3e2
a6c4
e1d1
d4c5
e2c2
c4b3
c2c5
b3d1
c5c1
d1b3
h2h3
d8e8
c1c3
b3a2
c3c1
a8d8
f2f4
a2b3
f4f5
f8e7
c1c3
b3a2
c3c1
e7g5
c1e1
e8d7
b2b4
a2c4
e1d1
g8e8
g1h1
e8e4
h1g1
e4e5
g2g4
d8e8
b4b5
c4b5
h3h4
g5h4
d1d2
b5c4
d2d4
e5e1
g1g2
e8e2
g2h3
e1h1
