a2a4
e7e5
b2b4
f8b4
a1a3
b4a3
g2g3
a3c1
f1g2
c1b2
g3g4
b2a1
b1c3
a1b2
f2f3
d7d5
c3b5
a7a6
b5a3
b2a3
d1c1
a3c1
g1h3
c1b2
d2d4
b2c3
e1f1
d8h4
e2e3
h4e1
