a2a3
a7a6
a3a4
a6a5
d2d3
b7b6
d3d4
b6b5
d1d2
b5b4
b2b3
c7c6
d2f4
c6c5
f4d2
c5c4
b1c3
b4c3
d2h6
c4b3
d4d5
b3b2
g2g3
b2b1q
h6g6
d7d6
e2e4
e7e6
f1g2
e6e5
f2f4
e5f4
g6h5
f4f3
h5g5
f3f2
e1d1
f2f1q
g2f1
f7f6
g5f6
g7g6
f6g7
g6g5
g7a7
g5g4
a1b1
h7h6
h2h4
g4h3
a7a6
h3h2
g3g4
h2g1q
h1g1
h6h5
f1e2
h5h4
a6a5
h4h3
a5d8
e8f7
e4e5
h3h2
e5d6
h2h1q
d8f8
f7g6
f8g7
g6g7
g1f1
b8d7
f1e1
d7f8
a4a5
f8h7
e1g1
h7g5
d6d7
g5h7
e2f1
h7g5
d1e1
g5h7
b1b2
c3b2
c1d2
b2b1q
e1e2
h7g5
d2e3
g5h7
g1g3
h7g5
e2d2
g5h7
g3f3
h7g5
e3g5
g8h6
f1b5
h6g4
f3d3
g4h6
g5h6
h8h6
b5a6
c8d7
a6c4
d7e8
c4a6
e8f7
c2c4
f7g8
d3d4
g8h7
d4g4
h7g6
g4g1
h6h7
g1h1
g6h5
c4c5
h5g6
h1e1
g6h5
a6e2
h5g6
e2d1
g6h5
d1f3
h5g6
f3h5
g6h5
e1e8
h5g6
e8e1
g6h5
e1e2
h5g6
e2e6
g6h5
e6d6
h5g6
d6c6
g6h5
c6a6
h5g6
c5c6
g6h5
c6c7
h5g6
a6f6
g6h5
c7c8q
h5g6
d2e3
g6h5
f6a6
h5g6
d5d6
g6h5
a6a7
h5f7
c8e6
h7h8
a7a8
f7g8
e6c8
g8h7
c8f8
h8f8
a8a7
f8f7
a5a6
h7g8
d6d7
g8h7
e3e2
h7g8
a7c7
g8h7
c7c6
h7g8
c6d6
g8h7
d6h6
h7g8
h6h7
g8h7
d7d8q
h7g8
d8g5
b1g6
g5f6
f7f6
e2d2
g8h7
d2e3
h7g8
e3d4
g8h7
a6a7
h7g8
d4e5
g8h7
a7a8q
h7g8
a8a5
g8h7
a5a4
h7g8
a4a2
g8h7
e5d5
h7g8
d5e5
g8h7
a2b1
h7g8
b1e4
g8h7
e4b4
h7g8
b4a5
g8h7
a5b5
h7g8
b5b4
g8h7
b4e7
f6f7
e7c5
h7g8
e5d4
g8h7
d4c4
h7g8
c5a7
g8h7
c4b3
h7g8
a7a8
g8h7
a8a5
h7g8
b3b2
g8h7
b2c1
h7g8
a5h5
g8h7
h5h2
h7g8
h2g2
g8h7
c1d2
h7g8
g2h1
g8h7
h1h7
g6h7
d2e2
f7f8
e2e3
f8f7
e3e2
f7f8
e2e3
f8f7
e3e2
