g1h3
b8c6
g2g4
g8f6
c2c3
f6g4
e2e4
g4f2
c3c4
f2d1
h3f2
d1f2
d2d4
f2h1
c1g5
c6d4
h2h4
h1f2
g5c1
f2e4
c1e3
d7d5
e3h6
g7h6
f1e2
d4e2
b1c3
e2c3
a1c1
d5c4
c1a1
c3a2
a1a2
e7e5
a2a3
f8a3
h4h5
a3b2
e1f1
c8f5
f1g1
c4c3
g1g2
c3c2
g2h1
c2c1q
h1h2
c1c3
h2g2
e8f8
g2h2
f8g8
h2h1
d8d3
h1h2
a8d8
h2g2
a7a6
g2h2
d8e8
h2g2
e8d8
g2g1
d8e8
g1h1
e8d8
h1h2
d8e8
h2g2
e8d8
