g1f3
d7d5
e2e3
b8c6
f1b5
e7e6
f3e5
d8g5
e5c6
g5g2
e1e2
a7a6
h1g1
g2h2
b5a4
c8d7
g1h1
h2d6
b1c3
b7c6
e2f1
g8f6
d2d4
g7g6
c1d2
f8g7
d1e2
e8g8
a1e1
e6e5
d4e5
d6e5
f2f4
e5d6
f1g1
a8e8
e2a6
d5d4
c3b1
f6d5
e3d4
g7d4
g1f1
e8a8
a6c4
d5b6
c4d3
d7f5
d3g3
b6a4
g3h4
h7h5
b2b3
d6d5
h1h3
f5h3
h4h3
a4c5
b1c3
d4c3
d2c3
a8a2
b3b4
a2c2
b4c5
d5c4
f1g1
c2c3
h3h4
c4c5
h4f2
c3g3
g1f1
c5c4
e1e2
c4d3
f4f5
f8b8
f2g3
d3g3
e2e1
g8g7
f5f6
g7f6
e1e4
b8b2
e4e6
f6g7
e6g6
g3g6
f1e1
g6b1
