g1h3
b8c6
b1a3
d7d6
h1g1
c8f5
c2c4
e7e6
a3c2
g8f6
a2a3
e6e5
c2d4
c6d4
a1b1
d4c2
d1c2
f5c2
g2g3
c2b1
a3a4
b1c2
h3g5
c2a4
c4c5
d6d5
f2f4
f8c5
g5h7
c5g1
h7f8
e8f8
e2e3
g1h2
b2b4
h2g3
e1e2
e5f4
d2d3
h8h2
f1g2
h2g2
e2f3
g2g1
b4b5
g1f1
f3g2
f1c1
b5b6
a7b6
e3f4
g3f4
g2h3
a4b3
h3h4
c1d1
d3d4
d1d4
h4h3
b3c4
h3h4
c4d3
h4h3
d3c4
h3h4
c4d3
h4h3
d3c4
