c2c3
g7g5
d1a4
a7a6
a4b4
h7h5
b4c4
h5h4
c4d4
g8h6
d2d3
g5g4
d4b4
f7f5
b4g4
f5g4
b2b4
a8a7
c1d2
e7e5
c3c4
h6f7
g2g3
f8h6
d2c3
b8c6
b1d2
a7a8
a2a4
c6a5
g1f3
h4h3
f3h4
d8e7
b4a5
h8h7
h1g1
a8b8
h4g2
b8a8
d2e4
h6c1
d3d4
e8d8
e4c5
b7b5
e2e4
e7e6
g2h4
d8e7
c5d7
h7h6
a1a3
f7h8
f2f4
e7f7
d7f6
c8b7
a3a2
e5d4
a2b2
a8b8
b2e2
e6d7
c3d4
b7a8
h4g2
c7c5
g2h4
c5d4
e1f2
d7d6
h4g2
d6e7
e2d2
h6h5
f4f5
h5h7
d2e2
e7b7
e2d2
b7c8
d2e2
c8g8
e2d2
a8c6
d2e2
f7f8
e2d2
g8f7
d2e2
b5b4
e2a2
b8a8
a2e2
f7g7
e2a2
c1a3
a2e2
g7a7
e2a2
