f2f4
d7d5
d2d3
e8d7
d3d4
g8f6
d1d3
b8c6
h2h3
f6e4
d3d1
e4g3
c1e3
g3h1
g2g4
h1g3
a2a4
g3e4
b1c3
e7e5
a4a5
d8h4
e3f2
h4f2
