e2e4
b8c6
g1f3
h7h5
f1c4
a7a6
d2d4
g8h6
e1g1
a6a5
d4d5
a8a7
c1e3
c6d4
d1d4
g7g5
d4h8
f7f5
e3a7
h6g4
h8h5
