g1h3
d7d5
d2d3
c8h3
c1d2
h3e6
e2e4
b8c6
b1c3
g8f6
a1b1
d8d7
e4e5
c6e5
h2h3
g7g6
d1f3
e5f3
g2f3
d5d4
c3e4
e6a2
e1d1
a2b1
d2b4
b1c2
d1e2
d7b5
b4d6
b5d3
e2e1
d3d1
