b1a3
e7e6
a1b1
f8a3
g2g4
a3d6
d2d4
c7c5
c1e3
c5d4
f2f3
d6b4
d1d2
b4d2
e1f2
d2e3
f2g2
d8c7
c2c4
c7c4
f3f4
d4d3
b1e1
c4f4
e1b1
f4g4
