g1f3
b8c6
b1c3
c6b4
a2a3
b4c6
a1a2
g8f6
e2e3
f6g4
d2d4
g4f6
f1d3
f6g4
e1f1
a8b8
f1g1
b8a8
f3h4
g4f6
d3b5
a8b8
h4f3
c6a5
c1d2
f6g4
a3a4
b8a8
f3g5
f7f5
g5e6
g4f2
g1f2
a5b3
c2b3
a7a6
b5c4
d7e6
d1f3
g7g6
c4e6
c8e6
f3b7
e8f7
d4d5
e6d5
b7c7
d8c7
b3b4
