g2g3
b8c6
f2f3
d7d5
d2d4
g8f6
d1d2
c8e6
d2c3
d8d6
a2a4
e8c8
c3c5
d6c5
a4a5
c6d4
c1f4
d4c2
e1d1
c2a1
b1d2
c5c2
d1e1
c2b2
e2e4
a1c2
e1e2
d5e4
h2h4
e4e3
f1g2
d8d2
e2f1
b2c1
