g2g4
e7e5
a2a3
f8d6
a1a2
g8f6
c2c3
f6g4
d2d4
d8f6
c1f4
f6f4
d1c2
f4f2
e1d1
g4e3
d1c1
f2e1
c2d1
e1d1
