b1a3
e7e6
f2f3
f8c5
g1h3
c5a3
b2a3
d8f6
c2c3
b8c6
a1b1
e8e7
d1b3
f6h4
g2g3
h4h6
d2d3
h6h5
b3c4
g8f6
b1b2
h5d5
c1e3
d5c4
d3c4
c6e5
b2b4
h8e8
a3a4
e8d8
h1g1
d8e8
f1g2
e8d8
g1h1
d8e8
e1d1
e8d8
d1c2
d8e8
e3c1
e7d8
c1g5
d8e7
g2f1
e5c6
b4b5
a8b8
e2e4
h7h6
f1d3
h6g5
c2b1
e8h8
b1b2
h8h3
a4a5
f6h5
h1c1
h3h2
c1c2
h2c2
b2c2
e6e5
a2a4
h5g3
c2d1
g3h5
d1d2
h5f4
d3c2
f4e2
d2e2
e7f6
e2e1
f6g6
e1e2
b8a8
e2d2
g6f6
c2d3
c6d8
d3b1
d8c6
d2e2
f6g6
e2d2
g6f6
d2c1
c6d8
b1a2
d8c6
c1d1
c6d8
d1d2
d8c6
d2d1
c6d8
d1c1
d8c6
c1b1
f6g6
b1c2
g6f6
c2c1
c6d8
c1c2
d8c6
c2d1
