c2c3
d7d5
d1a4
b8c6
b2b4
c8e6
g1f3
a7a6
a4c2
g8h6
c2b2
d8d7
b2c2
h6f5
c2d3
e8c8
d3c2
f5d6
c1a3
c8b8
c2b2
d6c4
b2c2
d5d4
a3c1
e6f5
c2f5
d7f5
c1b2
c4b2
a2a3
f5c2
c3d4
c2c1
