g1f3
d7d5
e2e3
b8c6
f1b5
c8d7
d2d4
e7e6
e1g1
f8d6
b1c3
g8f6
c1d2
a7a6
b5a4
f6e4
a1c1
e8g8
a4b3
e4d2
d1d2
d8f6
f1e1
a8d8
h2h4
h7h6
h4h5
f8e8
a2a3
f6f5
e3e4
d5e4
e1e4
f5h5
c1e1
c6a5
b3a2
b7b6
f3e5
d7c6
e4e2
h5h4
d4d5
a5c4
a2c4
d6e5
e2e5
h4c4
e1e4
c4c5
e4e1
e6d5
e5e8
d8e8
e1e8
c6e8
c3d5
e8b5
a3a4
b5a4
d5c3
a4e8
d2d8
c5e5
g1f1
b6b5
c3d5
g8h7
d5c7
e8c6
c2c3
e5e4
f2f3
e4b1
f1f2
b1b2
f2g3
b2c3
d8e7
c3c4
c7a6
g7g5
g3h2
c4f4
h2g1
f4c1
g1h2
c1f4
h2g1
f4d4
g1h2
d4h4
h2g1
h4d4
g1h2
h7g8
a6c5
d4f4
h2g1
f4d4
g1h2
g5g4
c5e4
g4f3
g2f3
d4b2
h2h3
b2b3
e7d8
g8h7
h3g2
c6e4
f3e4
b3b2
g2h3
b2c3
h3g4
h6h5
g4h5
c3f3
h5h4
f3e4
h4g3
e4e3
g3g2
e3e2
g2g1
e2e1
g1g2
e1e2
g2g1
e2e1
g1g2
e1e4
g2f2
e4f4
f2g2
f4e4
g2f2
e4f5
f2g2
f5g4
g2f2
g4f5
f2g2
f5c2
g2g1
c2b1
g1f2
b1b2
f2g1
b2a1
g1g2
a1a2
g2g3
a2b3
g3f2
b3a2
f2g1
a2a1
g1g2
a1a2
g2g3
a2b3
g3g2
b3b2
g2g1
b2c1
g1g2
c1c2
g2g1
c2b1
g1f2
b5b4
d8h4
h7g7
h4d4
g7h7
d4h4
h7g6
h4g3
g6f6
g3d6
f6g7
d6e5
g7h7
e5h2
h7g6
h2g3
g6f6
g3d6
f6g7
d6e5
g7h7
e5h2
h7g6
h2g3
