e2e4
g8f6
e4e5
f6d5
d2d4
b8c6
c2c4
d5b4
a2a3
b4a6
b2b4
a6b4
a3b4
c6b4
g1f3
h8g8
c1d2
b4c6
d4d5
c6b8
f1d3
g8h8
e1g1
b8a6
f3g5
h7h6
d1h5
h6g5
h5h8
a6c5
d3c2
e7e6
b1c3
g5g4
d5d6
c7d6
e5d6
g4g3
c3b5
g3f2
f1f2
c5a6
c2g6
d8f6
f2f6
g7f6
d2h6
f7g6
h8f8
