b1c3
d7d5
a2a3
d5d4
c3a4
e7e5
g1f3
e5e4
a1a2
e4f3
h2h3
d8d5
e2f3
d5a2
f1d3
a2e6
e1f1
c8d7
f1g1
d7a4
b2b3
a4d7
c1b2
b8c6
d1b1
f8d6
a3a4
e8c8
b1f1
d8e8
d3b5
e6e1
b5c4
e1d2
f1a1
e8e1
a1e1
d2e1
c4f1
e1b1
a4a5
b1b2
c2c3
d4c3
f1a6
b7a6
g2g3
d6g3
g1f1
b2f2
