g1h3
h7h6
a2a4
c7c6
a1a3
h8h7
g2g3
b7b5
a3a2
e7e6
h3g1
d8e7
c2c3
h7h8
d2d4
f7f6
d1d3
g7g5
h2h3
e7b4
f1g2
b4e7
b1a3
e7f7
h3h4
a7a5
d3f3
f8d6
c3c4
f7g6
f3e3
b8a6
e3d2
g6e4
f2f4
a6c7
b2b4
e4e2
g1e2
g5g4
g2h3
e6e5
c4b5
d6b4
a3c2
b4d2
e1f1
h8h7
h3g2
d2b4
a2a1
e5d4
f1g1
h7g7
g1f2
g7g6
g2c6
c7d5
h1f1
g8e7
c2d4
b4a3
f2g2
a8a6
f1f2
f6f5
d4e6
a6a8
e2c3
d5f4
e6f4
a8b8
f2a2
a3b2
g2f2
e7g8
f2e1
g6g5
e1d1
d7c6
c3d5
e8d8
f4e6
d8e8
d1c2
b2d4
e6d4
c8b7
d5c3
g8f6
c2d2
g5g8
d4b3
f6d7
d2c2
d7f8
c3d1
e8f7
a2b2
g8g6
c1h6
g6f6
b2a2
b8c8
c2d3
f6g6
d3c4
f5f4
a2e2
g6f6
e2g2
c6c5
g2c2
f6c6
b5c6
f8d7
c2c3
c8e8
b3d2
e8f8
d2b1
b7a6
c4b3
f8g8
c3d3
d7b8
b3a3
g8e8
d3d8
e8e5
a3a2
f4g3
h4h5
a6f1
h6f8
g3g2
d8e8
e5e8
h5h6
f1d3
a2b3
e8c8
b1d2
d3c2
b3c2
c8d8
c2b3
d8d7
b3c4
f7g8
d1e3
d7d4
c4c3
d4e4
h6h7
g8f8
a1h1
g4g3
h1d1
f8f7
c3b2
f7e7
b2c2
g2g1q
d2f1
e4a4
c2b3
a4a1
f1g3
a1a3
b3a3
g1h1
g3e4
h1h6
d1a1
e7e6
e3d1
h6d2
a1c1
d2d3
d1c3
d3e4
c1d1
a5a4
d1a1
e6d6
a1d1
d6e5
d1a1
e4e1
a1b1
e1f1
b1b5
e5f4
a3a4
f1h1
c3e2
f4g5
e2g3
h1h3
g3e4
g5h6
e4c3
h3f1
c3e2
f1a1
a4b3
a1a3
b3c2
b8d7
c2b1
h6g5
e2c1
a3b2
b5b2
d7f6
b2g2
g5h5
c1d3
h5h4
g2f2
h4g4
f2c2
f6h7
c2b2
h7f6
b2d2
f6e8
d3b4
g4h5
d2c2
h5h4
b1a1
e8c7
a1a2
c7e6
a2a3
e6g7
c2b2
h4h5
b2b1
c5b4
a3b4
h5g6
b1c1
g7h5
c1c3
h5f4
c3d3
g6g5
d3d7
g5h6
d7e7
h6g6
e7f7
f4h5
f7g7
g6f6
g7h7
f6f5
b4c3
f5g5
c3d2
h5f4
d2c3
f4d5
c3d2
d5c7
d2c1
g5f5
h7h4
c7e8
c1d1
e8f6
d1e1
f6d7
e1d2
d7b6
h4h6
f5f4
d2c1
f4g3
h6h4
g3h4
c1b2
h4h3
b2a3
b6c8
a3b2
h3h4
b2a3
c8b6
a3b3
h4g5
b3a2
b6c4
c6c7
c4d6
a2b1
d6b5
b1a2
g5h6
a2b2
h6g6
b2a1
b5d6
c7c8q
g6f7
c8b8
f7g7
b8c7
g7h6
c7c3
d6c4
c3f3
h6h7
f3f6
c4a3
f6d4
h7g8
d4d2
g8f8
d2e2
a3c2
e2c2
f8e8
c2c4
e8e7
c4c6
e7f8
c6c8
f8f7
c8b8
f7g7
b8a8
g7h7
a8d8
h7g7
d8c8
g7g6
c8b8
g6f6
b8a8
f6e7
a8d8
e7f7
d8c8
f7f6
c8b8
f6g6
b8a8
g6f6
a8d8
f6f5
d8c8
f5f4
c8b8
f4f5
b8a8
f5g6
a8d8
g6h5
d8c8
h5g5
c8b8
g5h6
b8a8
h6g7
a8d8
g7g6
d8c8
g6g5
c8b8
g5g4
b8a8
g4g3
a8d8
g3f3
d8c8
f3e4
c8b8
e4d5
b8a8
d5e6
a8d8
e6f7
d8c8
f7f6
c8b8
f6g6
b8a8
g6f6
a8d8
f6g7
d8c8
g7h7
c8b8
h7g7
b8a8
g7h7
a8d8
h7g7
d8c8
