g2g4
d7d6
e2e3
g8f6
f1e2
c8d7
e2f3
d7c6
b1c3
e8d7
f3c6
b8c6
d1f3
c6b4
f3f5
e7e6
f5b5
b4c6
b5e2
d6d5
e1f1
f8b4
c3d1
f6e4
f1e1
e4d6
g1f3
d8f6
e1f1
f6g6
h1g1
g6c2
f1e1
c2e4
g1g3
c6e5
f3h4
e4h1
e2f1
e5d3
e1e2
d3c1
a1c1
h1f1
e2f1
b4d2
c1c2
d6e4
g3g1
d2b4
c2c1
b4e7
h4f5
e6f5
g4f5
e7f6
f1e2
h8e8
g1g4
a8d8
g4f4
f6e5
f4h4
e4f2
e2f2
e8h8
h4b4
d7c8
f2g2
d8d6
h2h3
d6a6
b4b5
a6a2
b5d5
h8e8
d5b5
c8b8
d1c3
e5c3
c1c3
e8e7
c3b3
b7b6
b5d5
b8b7
d5d4
e7e8
b3c3
a2b2
g2f3
b2b5
e3e4
b5c5
c3c5
b6c5
d4d7
e8f8
d7d5
b7c6
d5d1
f8b8
d1a1
b8b3
f3g2
b3b4
g2f3
b4b3
f3g2
b3b4
g2f3
b4b3
