b1a3
a7a6
c2c4
e7e6
g2g3
d8f6
d1a4
b8c6
f1g2
f8a3
a4a3
c6d4
a3d3
d4c6
h2h3
c6e5
d3b1
d7d5
e2e3
g8e7
g2f1
d5c4
b1c2
e8g8
c2g6
f6g6
e1d1
e5d3
h1h2
c8d7
f1e2
e6e5
g3g4
e7d5
a2a4
g6b6
d1c2
e5e4
f2f3
b6d6
f3f4
f8e8
a1a2
d3b4
c2b1
b4a2
b1a2
d6b4
h2f2
b4a4
a2b1
a4b4
b1a1
a6a5
a1a2
a8a6
a2a1
b4b3
a1b1
d5b4
g1f3
b3a2
