f2f3
b8c6
b1a3
c6d4
b2b4
d7d5
h2h3
g8f6
g2g3
e7e5
a3c4
d5c4
c1a3
c8e6
b4b5
f8a3
d1c1
a3c1
h3h4
d4c2
e1d1
d8d2
