g1f3
g8f6
b1c3
d7d5
d2d4
c7c6
e2e3
e7e6
f1d3
f8e7
e3e4
d5e4
c3e4
f6e4
d3e4
b8d7
e1g1
h7h5
d1e2
a7a6
c1f4
g7g5
f4e3
g5g4
f3e5
e8g8
e3h6
f7f5
h6f8
d7f8
e4c6
e7f6
e2c4
b7c6
c4c6
a8b8
c6c3
c8b7
a2a3
d8d5
f2f3
b8c8
c3d3
f6e5
d4e5
d5e5
f3g4
h5g4
c2c3
e5c5
f1f2
b7e4
d3a6
c5c7
a1d1
e4c6
a6c4
c7h7
d1f1
g4g3
h2g3
c6g2
c4h4
h7h4
g3h4
g2f1
g1f1
g8f7
h4h5
f8d7
f1e2
d7f6
f2h2
c8b8
b2b4
b8a8
h5h6
a8a3
e2d3
f7g6
b4b5
a3b3
d3c4
b3b1
c4c5
f5f4
c5c6
f4f3
b5b6
b1c1
b6b7
c1c3
c6d6
c3d3
d6c6
d3b3
c6c7
f6e8
c7c6
g6h7
h2f2
b3c3
c6d7
e8f6
d7e6
c3c6
e6f7
f6d7
f7e8
d7b8
f2f3
c6b6
f3f7
h7h6
f7c7
h6g5
c7g7
g5f6
g7c7
b8a6
c7h7
f6g6
h7d7
g6g5
e8d8
g5f4
d7f7
f4e4
d8c8
b6e6
f7g7
e6f6
g7e7
e4f3
e7h7
f6c6
c8d8
c6c2
h7h6
a6b8
h6b6
f3e4
d8e7
e4d5
e7d8
c2c1
b6h6
d5e4
h6e6
e4f5
e6e7
b8a6
e7e2
c1d1
d8c8
d1g1
e2f2
f5e4
f2b2
g1c1
c8d8
c1d1
d8e7
a6b8
b2b6
d1d7
e7e6
d7h7
b6b4
e4d3
e6d5
h7d7
d5e6
d3c3
b4b1
c3c4
b1b2
d7h7
e6d6
h7f7
b2c2
c4b5
c2c7
f7f6
d6d5
f6b6
c7c5
b5a6
c5c7
b6b7
c7c3
b7b5
d5d6
a6b6
c3c8
b8a6
c8c6
b6b7
c6c2
a6b4
c2c7
b7b6
c7c4
b4d3
c4c6
b6a5
c6c3
b5b6
d6d5
d3b4
d5d4
b6f6
c3c8
f6f2
c8a8
a5b5
a8b8
b5a4
b8b7
a4b3
b7c7
f2f4
d4e5
b4d3
e5d5
f4b4
c7c6
b4h4
c6c7
h4g4
c7c8
d3b2
c8c1
b2c4
d5c5
c4e3
c5d6
b3b2
c1c7
g4d4
d6e5
d4b4
c7c5
b2b3
c5c1
b4a4
c1e1
a4a5
e5e4
e3c4
e4d4
a5a7
e1b1
c4b2
b1c1
a7d7
d4e4
b2c4
c1g1
b3c2
g1g8
d7f7
g8g2
c2c3
g2g3
c3b4
g3g5
f7e7
e4d4
e7e2
g5g3
e2b2
g3d3
b2b1
d4d5
b1g1
d5e4
g1g4
e4d5
c4b6
d5e6
g4g5
e6f6
g5a5
d3d2
b4c3
d2d8
b6c4
f6e6
