f2f4
g8f6
h2h4
f6e4
d2d4
e4f2
h1h2
f2d1
g1h3
b8c6
e1d1
c6d4
b1d2
d4c2
d2b3
c2a1
a2a4
a1b3
h3f2
b3c1
h2h3
e7e6
h3c3
c1a2
c3a3
f8a3
f2g4
d8h4
b2b4
h4g4
b4b5
g4f4
g2g4
f4c1
