g2g3
b8c6
f1g2
d7d5
b1c3
d5d4
g2c6
b7c6
c3b1
g8f6
c2c4
e7e5
d2d3
f8d6
g1f3
e8g8
d1c2
d8e7
c1g5
c8h3
b1d2
h7h6
c4c5
h6g5
f3g5
h3f5
c5d6
c7d6
g5f3
d6d5
a1c1
f8e8
e1g1
a8c8
d2b3
f5h3
f1d1
e8d8
c2c5
e7c7
b3a5
f6d7
c5c6
c7a5
c6c8
d8c8
c1c8
d7f8
c8a8
a5a2
f3e5
a2b2
d1e1
b2b4
e5f3
h3g4
e1a1
b4b2
a8a7
b2e2
f3g5
g4d7
g1g2
e2d3
a7c7
f7f6
a1a8
d7f5
g5f7
d3e4
f2f3
e4e2
g2g1
f5h3
f7h6
g8h7
c7g7
h7h6
g7g6
h6g6
a8f8
e2e1
