b2b3
b8c6
b1c3
c6d4
c3e4
g8h6
c1b2
h6f5
b2d4
f5d4
e4g5
a8b8
d1c1
e7e6
g5f7
e8f7
e1d1
d8g5
g2g4
g5g4
h2h4
f8d6
c1a3
d6a3
g1f3
d4c6
d1e1
a3b2
f3d4
c6d4
e1d1
b2a1
b3b4
g4e4
d1e1
e4h1
c2c3
d4f5
a2a4
f5h4
e2e3
h4f5
e1e2
f7f6
f2f4
f5g3
e2f2
g3f1
e3e4
f1d2
e4e5
f6f5
f2e2
a1c3
e2d3
h1f3
d3c2
f5f4
b4b5
f4e5
a4a5
c3a5
b5b6
f3b3
c2c1
d2f1
b6a7
f1g3
a7b8q
e5f5
b8c8
f5g4
c8h8
g3e2
