d2d4
e7e5
c1f4
b8c6
f4h6
f8b4
b1d2
g8f6
g1f3
d7d6
h6g5
f6d7
g5f4
d7b8
f4e5
e8e7
a1b1
h8e8
c2c3
e7f8
e5g3
d8h4
c3b4
c6e7
a2a3
e8d8
a3a4
f8g8
d1c1
d8d7
g3f4
b8c6
f3h4
e7g6
b4b5
g8h8
c1c6
g6f4
a4a5
f4d3
e2d3
h8g8
d2b3
