a2a4
e7e5
g2g4
b8c6
g1h3
d7d5
a1a3
f8a3
e2e4
a3e7
h3g1
d5e4
f1e2
g8f6
e2a6
b7a6
b2b3
c8g4
d2d4
g4d1
b3b4
d1c2
b4b5
d8d4
e1f1
d4d1
f1g2
d1g4
g2f1
c2d3
g1e2
g4e2
f1g1
e2g4
