h2h4
d7d5
h4h5
b8c6
g2g4
c8g4
d2d3
h7h6
h1h2
d8d6
b1d2
d6h2
d2c4
d5c4
d1d2
h2g1
f2f3
g4h3
d3c4
g1f1
