b2b4
b8c6
e2e4
c6b4
h2h4
h7h5
h1h3
g8f6
d1e2
b4c2
e1d1
c2a1
h3c3
d7d5
g2g4
f6e4
e2a6
b7a6
g4h5
a8b8
f1c4
d5c4
f2f3
d8d4
c3e3
e4d2
c1b2
b8b2
d1e1
d4e3
g1e2
b2b1
