d2d4
e7e6
e2e4
b8c6
g1f3
d8f6
b1c3
f8b4
d1d3
g8e7
a2a3
b4a5
e4e5
f6g6
c1d2
e7f5
b2b4
a5b6
d4d5
e6d5
c3d5
f5d6
d3g6
f7g6
e5d6
c7d6
d2c3
b6d8
c3g7
h8g8
g7c3
g8f8
b4b5
c6b8
c3b4
f8f5
e1c1
d8g5
f3g5
e8d8
b4d6
f5g5
d5c7
b8c6
c7a8
c6e5
f2f4
e5d3
d1d3
g5b5
d3e3
b5c5
d6c5
d7d6
c5d6
d8d7
f1b5
d7d6
h1d1
d6c5
e3e5
