b1a3
b7b5
a3b5
c8b7
b5a7
h7h5
d2d3
g8f6
h2h3
c7c5
a7b5
b7f3
g1f3
f6g8
c2c4
g8h6
c1h6
a8a2
h6g7
f7f5
g7f8
d7d5
f8e7
d8c8
e7c5
d5d4
f3d4
e8f7
d4f5
f7g8
a1a2
c8d8
c5b6
d8b6
b2b3
b6e6
b3b4
g8h7
a2a4
e6c6
d1b3
h8c8
h3h4
c6f3
g2f3
c8c6
f3f4
c6g6
e2e4
g6g5
h4g5
b8a6
h1h5
h7g8
a4a6
g8f8
f1g2
f8g8
a6h6
g8f8
e1d1
f8e8
b3c2
e8f8
f5e3
f8e8
g2f3
e8f8
b5c7
f8g7
e3f1
g7f7
d1e2
f7g7
h5h2
g7g8
e2e1
g8f8
c2b1
f8g8
h6d6
g8f8
f1d2
f8g7
b1c1
g7g8
h2h8
g8h8
g5g6
h8g8
d6c6
g8f8
c6b6
f8g7
b6e6
g7f8
c1a3
f8g8
e6d6
g8f8
d2b3
f8g8
d6d4
g8h8
a3a2
h8g8
a2a1
g8h8
g6g7
h8g8
c4c5
g8g7
e1f1
g7h8
a1b2
h8h7
b3a5
h7h8
a5c6
h8h7
e4e5
h7g7
c6a5
g7g6
f3c6
g6g7
f1g2
g7f8
c7e6
f8g8
a5b7
g8h7
d4d5
h7h6
b7d6
h6g6
g2f1
g6h7
d6f5
h7h8
c6a4
h8g8
a4c6
g8h7
b2d2
h7h8
d2c1
h8g8
c1c3
g8h8
f5e3
h8g8
e3g2
g8h8
c3a1
h8g8
f4f5
g8h7
f2f3
h7h6
a1a4
h6h5
c6e8
h5h6
e8b5
h6h5
b5a6
h5h6
a6b5
h6h5
a4a6
h5h6
e6d8
h6h7
b5d7
h7h8
a6e6
h8h7
d5d4
h7g7
e6g8
g7g8
f1e2
g8h8
d8c6
h8h7
d7e6
h7h6
e6d5
h6h5
d4c4
h5g5
c4e4
g5h5
e2e3
h5g5
d5a2
g5f5
c6a5
f5g5
a5c4
g5h5
e4g4
h5h6
g4f4
h6g7
c4d2
g7h7
a2e6
h7h6
f4f6
h6h5
e6c4
h5g5
c4e6
g5h5
f6f8
h5h6
d2e4
h6h5
e4f2
h5h6
g2h4
h6h7
e3d2
h7g7
e6b3
g7h7
d2c2
h7g7
b3a2
g7f8
a2b3
f8e8
d3d4
e8d8
f2d1
d8d7
d4d5
d7d8
h4g2
d8c8
c2c3
c8b8
g2e3
b8c7
e3g2
c7c8
c3d4
c8b8
g2e1
b8a8
d1c3
a8a7
c5c6
a7a6
b3c2
a6b6
c3d1
b6b5
d4e4
b5a6
e1g2
a6a7
g2f4
a7a8
f4h3
a8b8
c2a4
b8a8
e4f4
a8b8
e5e6
b8c7
a4c2
c7b8
h3f2
b8c8
c2h7
c8d8
f4g4
d8e7
g4f5
e7e8
f5f6
e8f8
f6g6
f8e8
d1b2
e8d8
e6e7
d8e8
g6f5
e8e7
f2d3
e7d8
f3f4
d8c8
f5e4
c8d8
b2d1
d8e7
b4b5
e7d8
d1c3
d8e8
d3f2
e8f8
c3b1
f8f7
d5d6
f7g7
e4f5
g7h8
f2g4
h8h7
f5e5
h7g7
f4f5
g7h8
c6c7
h8h7
c7c8q
h7g7
g4h2
g7h7
c8c2
h7h8
e5f6
h8g8
c2c4
g8f8
h2f3
f8e8
c4b4
e8f8
f3d4
f8g8
d4e6
g8h8
f6e5
h8g8
e6g7
g8h8
b4a3
h8g8
a3c5
g8h7
e5f6
h7h6
c5c7
h6h7
d6d7
h7h6
d7d8q
h6h7
c7c3
h7h6
d8h8
