a2a3
b7b5
b2b3
c7c6
c2c3
e7e6
d2d3
g7g5
e2e3
c6c5
f2f3
f8g7
g2g3
d7d5
h2h3
f7f6
a3a4
c8d7
b3b4
d8c8
c3c4
g5g4
d3d4
e8e7
e3e4
c8f8
f3f4
h7h5
h3h4
a7a5
e4e5
f8d8
f4f5
d8c8
