g2g4
g8h6
e2e3
h6g4
d1f3
g4h2
f3f4
h2f1
g1h3
f1e3
h3g5
e3g2
e1d1
g2f4
h1h3
f4h3
a2a4
h3g5
b2b4
g5e4
a1a3
e4c3
b1c3
e7e5
d1e1
f8b4
e1f1
b4a3
f2f3
a3c1
c3a2
c1d2
a4a5
d8g5
a5a6
g5g2
f1g2
b8a6
a2c3
d2c3
g2h1
a6b4
f3f4
e5f4
h1g1
b4c2
g1g2
a8b8
g2h2
b8a8
h2g2
a8b8
g2h2
b8a8
h2h3
a8b8
h3g4
d7d6
g4h4
f7f6
h4h5
b8a8
h5h4
a8b8
h4h5
b8a8
h5h4
a8b8
