f2f3
d7d6
b2b4
g8f6
b4b5
e7e5
g2g4
f6g4
d2d4
d8h4
e1d2
g4f2
e2e3
f2d1
h2h3
d1e3
c1a3
e3f1
d2e2
h4d4
h1h2
f1h2
a3b2
d4b2
e2e3
b2a1
c2c4
a1b1
e3f2
b1f1
f2g3
f1g1
g3h4
h2f3
h4h5
g7g6
