AverageCheckNumer,AverageMoveNumber,AveragePieceDifferential,AveragePromotionNumber,LegalGamePercentage,DrawPercentage,VictoryPercentage
4.14583,19.1146,24.8125,0.0104167,98.9583,2.08333,96.875
