b2b3
b8c6
g1f3
e7e6
d2d4
f8b4
d1d2
b4d2
f3d2
c6d4
b3b4
d4c2
e1d1
c2a1
d2e4
d7d5
d1d2
d5e4
d2c3
d8d1
b1a3
d1c1
a3c2
a1c2
e2e3
c8d7
f1e2
c1h1
c3c2
h1g2
f2f4
g2e2
c2b1
d7c6
h2h4
a8d8
a2a4
d8d1
