g1h3
e7e5
b1c3
b8c6
c3b5
d7d5
h3g5
a7a6
b5c7
d8c7
g5f7
c7f7
e2e3
f8c5
f1d3
g8f6
e1g1
e8g8
d3h7
g8h7
a1b1
c8g4
f2f3
g4e6
b2b3
h7g8
c1b2
d5d4
e3d4
c6d4
g1h1
f6d5
b2d4
c5d4
d1e1
d5b4
c2c3
b4d3
e1g3
d4b6
b1a1
f7h5
a1d1
f8f5
h2h3
f5g5
g3h2
h5h4
g2g4
d3f2
f1f2
b6f2
h2g2
e5e4
d1f1
e4f3
g2f2
h4h3
f2h2
h3f1
h2g1
f1h3
g1h2
h3g4
b3b4
g5h5
h2h5
g4g2
