h2h4
d7d5
g1f3
h7h5
b2b4
e7e5
f3e5
f8b4
e5f7
e8f7
e2e4
d8e7
d1h5
h8h5
f2f3
h5h4
h1h4
e7h4
e1e2
d5e4
f3e4
h4e4
e2f2
b4c5
f2g3
e4g4
g3h2
g4h4
