g1h3
b8c6
c2c4
c6d4
g2g4
g8f6
b2b4
f6g4
d1c2
d4c2
e1d1
c2a1
c1b2
a1b3
b2c3
g4h2
d1e1
h2f1
h1h2
f1h2
e2e3
h2f3
e1d1
b3d2
d1c1
d2e4
a2a3
d7d6
h3g1
f3g1
c3g7
f8g7
b4b5
e4f2
b1c3
g7c3
c1b1
c3d2
e3e4
f2e4
b1a1
c8e6
a3a4
e6c4
a1b1
g1f3
a4a5
d2a5
b1c1
c4b5
c1b1
f3d4
b1b2
a5c3
b2a2
c3b4
a2b2
d8d7
b2b1
d7c6
b1b2
c6c2
b2a1
c2c1
a1a2
c1c2
a2a1
c2c1
a1a2
c1c2
a2a1
