b2b3
b8c6
c2c3
c6e5
d2d3
g8h6
c1h6
g7h6
e2e3
h6h5
d1h5
f8g7
a2a3
e5g6
f2f3
g7f8
g2g3
d7d6
h2h3
e8d7
a3a4
d7e8
b3b4
e7e6
c3c4
g6e7
d3d4
e7f5
f3f4
f5g3
h5b5
c7c6
b1a3
c6b5
g1f3
g3h1
c4b5
d8c7
f1c4
d6d5
f3e5
d5c4
h3h4
f8b4
e1f1
b4a3
a1a3
c4c3
h4h5
c3c2
h5h6
c2c1q
f1g2
h8g8
e5g6
g8g6
g2f3
c1d1
f3e4
f7f5
