b1c3
a7a6
g2g4
a6a5
f2f3
a5a4
c3b5
a4a3
e2e4
a3b2
h2h4
b2a1q
c2c4
a1c1
b5d4
c1d1
e1d1
a8a2
h4h5
a2d2
d1c1
d2d4
f1e2
d4e4
h1h4
e4e2
h5h6
g7h6
g1e2
h6h5
h4h3
h5g4
h3h6
f8h6
c1d1
g4f3
e2c1
h6c1
c4c5
c1d2
c5c6
b7c6
d1d2
f3f2
d2e3
f2f1q
e3e4
f1g1
e4f4
g1h1
f4g4
h1g1
g4h5
g1h1
h5g5
h1g1
g5f5
g1h1
f5e5
h1g1
e5e4
g1h1
e4d4
h1g1
d4c4
g1h1
c4c5
h1g1
c5c4
g1h1
c4d4
h1g1
d4e4
g1h1
e4e5
h1g1
e5f5
g1h1
f5f4
h1g1
f4f3
g1h1
f3e3
h1g1
e3d3
g1h1
d3d2
h1g1
d2d3
g1h1
d3e2
h1g1
e2d2
g1h1
d2c2
h1g1
c2d2
g1h1
d2d3
h1g1
d3d2
