g2g4
e7e5
f1g2
b8c6
g2d5
h7h5
g4h5
g8f6
d5g2
d7d5
h2h3
d8e7
e1f1
c8e6
f1e1
h8h5
e1f1
e8c8
f2f4
f6e4
g2e4
d5e4
f4e5
h5f5
g1f3
e4f3
e2e4
f5f4
f1f2
e7h4
f2g1
h4g3
g1f1
g3g2
f1e1
f4e4
d1e2
g2e2
